antecedents,consequents,support,confidence,lift
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.7857142857142857,2.354761904761905
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.7857142857142857,2.354761904761905
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.7777777777777778,2.330976430976431
"Do you fill Fatigue?=Yes, The average time you spend playing games?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.7777777777777778,2.330976430976431
"Do you attend your morning class regularly?=Yes, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.0455005055611729,0.7758620689655172,2.3252351097178683
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.04853387259858443,0.7741935483870969,2.320234604105572
"Do you attend your morning class regularly?=Yes, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.07280080889787664,0.7659574468085106,2.295551257253385
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.7647058823529412,2.291800356506239
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.025278058645096056,0.7575757575757576,2.2704315886134068
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.028311425682507583,0.7567567567567568,2.267977067977068
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.024266936299292215,0.75,2.2477272727272726
"How many time you spend with family and friend?=Low, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.75,2.2477272727272726
"Do you fill Fatigue?=Yes, The average time you spend playing games?=High, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.75,2.2477272727272726
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.75,2.2477272727272726
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.7391304347826086,2.215151515151515
"How many time you spend with family and friend?=Low, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.7333333333333333,2.1977777777777776
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.7333333333333333,2.1977777777777776
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.024266936299292215,0.7272727272727273,2.1796143250688704
"The average time you spend playing games?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.021233569261880688,0.7241379310344828,2.1702194357366773
"Do you attend your morning class regularly?=Yes, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.7142857142857143,2.1406926406926408
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.7142857142857143,2.1406926406926408
"Do you fill Fatigue?=No, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.7000000000000001,2.097878787878788
"Do you fill Fatigue?=Yes, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.6956521739130436,2.084848484848485
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.6874999999999999,2.0604166666666663
"How many time you spend with family and friend?=Low, The average time you spend playing games?=High, When you go to sleep?=Healthy",Your  current CGPA? (categorical)=Low,0.010111223458038422,0.6666666666666666,2.0040526849037485
"The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.028311425682507583,0.6666666666666666,1.9979797979797977
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.6666666666666666,1.9979797979797977
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.6666666666666666,1.9979797979797977
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Low, When you go to sleep?=Late",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.6470588235294118,1.9392156862745098
"Do you fill Fatigue?=No, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.631578947368421,1.892822966507177
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Low, When you go to sleep?=Average",Your  current CGPA? (categorical)=High,0.01314459049544995,0.6190476190476191,1.8552669552669554
