antecedents,consequents,support,confidence,lift
"Academic Pressure=Low , Financial Stress=Low, Sleep Duration=Long, Suicidal Thoughts=No",Depression=0,0.02244371145848272,0.9765990639625586,2.3563409249172738
"Academic Pressure=High, CGPA (categorical)=High, Dietary Habits=Unhealthy, Sleep Duration=Very short, Suicidal Thoughts=Yes",Depression=1,0.013373010182131077,0.9764397905759162,1.6675764535111106
"Academic Pressure=High, CGPA (categorical)=High, Financial Stress=High, Suicidal Thoughts=Yes",Depression=1,0.029399110856159472,0.9761904761904763,1.6671506711918176
"Academic Pressure=High, Dietary Habits=Unhealthy, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=Moderate",Depression=1,0.019109422056503657,0.9761904761904762,1.6671506711918174
"Academic Pressure=High, Family History=Yes, Sleep Duration=Very short, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.024881686505091066,0.9760900140646978,1.6669791006791912
"Academic Pressure=Low , CGPA (categorical)=Average, Financial Stress=Low, Suicidal Thoughts=No, Work Study Hours=Low",Depression=0,0.01018213107701133,0.9759450171821306,2.354762839034947
"Academic Pressure=High, Family History=No, Financial Stress=High, Study Satisfaction=Low, Work Study Hours=High",Depression=1,0.013086189588412449,0.9759358288770055,1.6667157812293312
"Academic Pressure=Moderate, Financial Stress=High, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.011616234045604475,0.9759036144578314,1.6666607650292575
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=No, Sleep Duration=Very short, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.0101462785027965,0.9758620689655172,1.6665898131022658
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=Yes, Financial Stress=Moderate, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.012978631865767962,0.9757412398921833,1.6663834596542235
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=Moderate, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.012871074143123476,0.9755434782608695,1.666045719792565
"Academic Pressure=Low , Dietary Habits=Moderate, Financial Stress=Low, Suicidal Thoughts=No, Work Study Hours=Low",Depression=0,0.012835221568908648,0.9754768392370573,2.35363321799308
"Academic Pressure=High, Dietary Habits=Moderate, Sleep Duration=Very short, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.015595869783450452,0.9753363228699552,1.665691937147244
"Academic Pressure=High, Financial Stress=High, Suicidal Thoughts=Yes, Work Study Hours=Moderate",Depression=1,0.026925283235336297,0.9753246753246754,1.6656720453193636
